,Open,High,Low,Close,Volume
2025-08-21 14:00:00,3109.379560826357,3109.582182085916,3108.576492507707,3108.7782489908072,36374
2025-08-21 14:05:00,3108.7782489908072,3108.916454656766,3108.4136139824313,3108.553789108305,53947
2025-08-21 14:10:00,3108.553789108305,3108.7779502199305,3108.119982163371,3108.2854472626173,48175
2025-08-21 14:15:00,3108.2854472626173,3108.584364715371,3107.4246371754243,3107.6232528954165,37064
2025-08-21 14:20:00,3107.6232528954165,3107.7385876687554,3107.34030444043,3107.3612991803197,50231
2025-08-21 14:25:00,3107.3612991803197,3107.486758072903,3107.1860002728663,3107.4739576671273,44351
2025-08-21 14:30:00,3107.4739576671273,3107.728472100136,3106.4739566119497,3106.592734248896,43271
2025-08-21 14:35:00,3106.592734248896,3106.875542282948,3106.401220246274,3106.4241774418742,43042
2025-08-21 14:40:00,3106.4241774418742,3106.5368909387576,3105.8032233843664,3105.888655462542,46030
2025-08-21 14:45:00,3105.888655462542,3105.9333509162516,3105.5442888611683,3105.619231005031,40370
2025-08-21 14:50:00,3105.619231005031,3105.8509769635107,3105.391490968859,3105.4107380955707,59078
2025-08-21 14:55:00,3105.4107380955707,3105.503476414567,3105.086248753085,3105.2182154791844,43956
2025-08-21 15:00:00,3105.2182154791844,3105.2826771018226,3104.3094615341442,3104.35047403138,31049
2025-08-21 15:05:00,3104.35047403138,3104.352298276177,3104.171615443596,3104.236259190964,60051
2025-08-21 15:10:00,3104.236259190964,3104.2975701201603,3103.308381501995,3103.445306727083,41449
2025-08-21 15:15:00,3103.445306727083,3103.7123395493854,3103.2633141459005,3103.3723531965425,56462
2025-08-21 15:20:00,3103.3723531965425,3103.652362628557,3102.9863027109377,3103.2119971913257,47929
2025-08-21 15:25:00,3103.2119971913257,3103.3595428070216,3102.4420695012823,3102.5167696104254,215396
2025-08-22 09:20:00,3085.961854046111,3086.220683830257,3085.596285242624,3085.833298708627,23217
2025-08-22 09:25:00,3085.833298708627,3085.8800567953913,3085.103078664421,3085.1041461770596,24876
2025-08-22 09:30:00,3085.1041461770596,3085.2057470477944,3084.26864075454,3084.493893938809,20055
2025-08-22 09:35:00,3084.493893938809,3085.135860493176,3084.354755346037,3084.836461084772,20161
2025-08-22 09:40:00,3084.836461084772,3085.1097991857723,3083.614327556583,3083.9042482030573,18579
2025-08-22 09:45:00,3083.9042482030573,3084.0943470336615,3083.264743313256,3083.491164405601,25154
2025-08-22 09:50:00,3083.491164405601,3083.6890696386463,3082.564393779332,3082.840330982048,10047
2025-08-22 09:55:00,3082.840330982048,3083.0803594321837,3082.7761334123147,3082.7937817854618,32153
2025-08-22 10:00:00,3082.7937817854618,3082.802882839192,3081.9260481854753,3081.999233577973,20019
2025-08-22 10:05:00,3081.999233577973,3082.2808845618474,3081.1505520138003,3081.4160686833625,20795
2025-08-22 10:10:00,3081.4160686833625,3081.607052379793,3081.1457179947624,3081.6027089402933,17479
2025-08-22 10:15:00,3081.6027089402933,3081.730736828364,3080.545723895845,3080.6797709489815,16133
2025-08-22 10:20:00,3080.6797709489815,3080.698610176433,3080.2481606286415,3080.509123155096,9733
2025-08-22 10:25:00,3080.509123155096,3080.6636619750284,3080.175360077004,3080.291334598962,15130
2025-08-22 10:30:00,3080.291334598962,3080.4867302780995,3079.7945893385026,3079.9476024626615,13261
2025-08-22 10:35:00,3079.9476024626615,3080.1745424569117,3078.9506526776036,3079.2033039010585,21302
2025-08-22 10:40:00,3079.2033039010585,3079.2212646505354,3078.5282474307896,3078.6398140811957,16013
2025-08-22 10:45:00,3078.6398140811957,3078.650114923495,3077.8552167824473,3078.0139719677113,13309
2025-08-22 10:50:00,3078.0139719677113,3078.254319189035,3077.0650725906985,3077.273996333012,22032
2025-08-22 10:55:00,3077.273996333012,3077.514913648599,3076.9592264542703,3077.1360370717966,24042
2025-08-22 11:00:00,3077.1360370717966,3077.5051404841906,3077.028685754169,3077.30842660726,22176
2025-08-22 11:05:00,3077.30842660726,3077.316097720025,3076.026497476863,3076.300379830352,30658
2025-08-22 11:10:00,3076.300379830352,3076.3861046404722,3075.9725585614415,3076.085789039715,14791
2025-08-22 11:15:00,3076.085789039715,3076.38181769806,3075.4093996607703,3075.4480788139663,31728
2025-08-22 11:20:00,3075.4480788139663,3075.5831342998454,3075.2517040157877,3075.366155076189,20322
2025-08-22 11:25:00,3075.366155076189,3075.4832725913247,3074.4790470994667,3074.7257653665033,25754
2025-08-22 11:30:00,3074.7257653665033,3074.8360836402026,3073.99958333382,3074.283125695749,23896
2025-08-22 11:35:00,3074.283125695749,3074.582063713323,3073.4966726172097,3073.648387642573,11240
2025-08-22 11:40:00,3073.648387642573,3073.7220914306927,3073.0442363100237,3073.3025144836793,34415
2025-08-22 11:45:00,3073.3025144836793,3073.553781372633,3072.8401319931827,3073.0145113501835,19809
2025-08-22 11:50:00,3073.0145113501835,3073.1134845157785,3072.4747711462196,3072.662472125887,11069
2025-08-22 11:55:00,3072.662472125887,3072.676191215535,3071.9108126800593,3072.0090430674245,21807
2025-08-22 12:00:00,3072.0090430674245,3072.1504431311164,3071.635857026568,3071.759388363995,19189
2025-08-22 12:05:00,3071.759388363995,3071.82317938175,3070.981420829823,3071.2688163622583,18552
2025-08-22 12:10:00,3071.2688163622583,3071.452869749145,3071.195832343319,3071.2425047136912,39262
2025-08-22 12:15:00,3071.2425047136912,3071.4554118667897,3070.066478933519,3070.2553013720994,25047
2025-08-22 12:20:00,3070.2553013720994,3070.6395415392626,3069.973361284523,3070.348124193814,8467
2025-08-22 12:25:00,3070.348124193814,3070.597643872441,3068.9571491738907,3069.2415342091663,30712
2025-08-22 12:30:00,3069.2415342091663,3069.2821384675262,3068.650928256098,3068.831374894918,22598
2025-08-22 12:35:00,3068.831374894918,3068.9859723427794,3068.7519554243254,3068.8922842032243,14369
2025-08-22 12:40:00,3068.8922842032243,3069.1570631854006,3068.181840643681,3068.364866010293,20121
2025-08-22 12:45:00,3068.364866010293,3068.5968397299985,3067.3270686224955,3067.4970558469527,25343
2025-08-22 12:50:00,3067.4970558469527,3067.544293152036,3066.9858138645445,3067.1801590118325,21719
2025-08-22 12:55:00,3067.1801590118325,3067.425534555137,3066.796888628707,3067.0673595598178,28574
2025-08-22 13:00:00,3067.0673595598178,3067.3326028725533,3066.6501041597694,3066.770888009773,22502
2025-08-22 13:05:00,3066.770888009773,3067.031593240655,3065.6212666847105,3065.8538466392306,17509
2025-08-22 13:10:00,3065.8538466392306,3066.0868192989874,3065.780020101341,3065.8016720779497,20038
2025-08-22 13:15:00,3065.8016720779497,3065.8846044474258,3065.0868950435834,3065.291558569209,22396
2025-08-22 13:20:00,3065.291558569209,3065.298445767329,3064.7579284000803,3065.0102276414473,25194
2025-08-22 13:25:00,3065.0102276414473,3065.3040730140433,3064.589451454229,3064.6636626143522,22869
2025-08-22 13:30:00,3064.6636626143522,3064.828459077669,3063.8345299797893,3064.024989407262,20360
2025-08-22 13:35:00,3064.024989407262,3064.1048594546264,3063.1373702017063,3063.4141419911057,29961
2025-08-22 13:40:00,3063.4141419911057,3063.4159877201178,3062.9522597028495,3063.2386459106942,20285
2025-08-22 13:45:00,3063.2386459106942,3063.386697726453,3063.083424332287,3063.0959772813317,23979
2025-08-22 13:50:00,3063.0959772813317,3063.142254929691,3062.066098954523,3062.1971241961096,23285
2025-08-22 13:55:00,3062.1971241961096,3062.462052596742,3061.5610355900208,3061.6488018794503,20586
2025-08-22 14:00:00,3061.6488018794503,3061.827055948356,3060.9634309628095,3061.243373001164,13151
2025-08-22 14:05:00,3061.243373001164,3061.512013764528,3060.2892129631414,3060.444220261585,22362
2025-08-22 14:10:00,3060.444220261585,3060.8177101199517,3060.3958282736567,3060.552055807563,16659
2025-08-22 14:15:00,3060.552055807563,3060.7066443514277,3060.101305776204,3060.110352846814,12101
2025-08-22 14:20:00,3060.110352846814,3060.181090195906,3059.450236262148,3059.489043290539,32870
2025-08-22 14:25:00,3059.489043290539,3059.5383030499124,3058.9675367711698,3059.0879670364866,25468
2025-08-22 14:30:00,3059.0879670364866,3059.1363381652945,3058.619167431158,3058.7953826475814,30242
2025-08-22 14:35:00,3058.7953826475814,3059.041737474357,3057.751103727783,3057.8988822349784,26124
2025-08-22 14:40:00,3057.8988822349784,3058.1125794267637,3057.766162090503,3057.964403427518,24961
2025-08-22 14:45:00,3057.964403427518,3057.9718901679644,3057.2771067431795,3057.493774472461,16775
2025-08-22 14:50:00,3057.493774472461,3057.5578748483526,3056.8797091546603,3056.8971122630774,24512
2025-08-22 14:55:00,3056.8971122630774,3057.1243241744046,3056.476707103013,3056.667343546651,21312
2025-08-22 15:00:00,3056.667343546651,3056.948514639206,3056.1905556214692,3056.2054020084647,18070
2025-08-22 15:05:00,3056.2054020084647,3056.3639147909653,3055.2485057447393,3055.4368326906983,126355
2025-08-22 15:10:00,3055.4368326906983,3055.459442102348,3054.9887342668635,3055.0811097680444,26073
2025-08-22 15:15:00,3055.0811097680444,3055.2642401684257,3054.2868748300066,3054.4884655310702,130338
2025-08-22 15:20:00,3054.4884655310702,3054.8392617721674,3054.4159775507123,3054.67483950621,17007
2025-08-22 15:25:00,3054.67483950621,3054.930677115187,3053.8582546666353,3054.0461043154596,13255
2025-08-25 09:20:00,3087.2883285256357,3088.175417453908,3087.0561900342186,3088.0863846721113,53112
2025-08-25 09:25:00,3088.0863846721113,3088.939536090852,3087.815446563266,3088.884698437862,55454
2025-08-25 09:30:00,3088.884698437862,3089.843172671856,3088.706998173532,3089.657503668308,30929
2025-08-25 09:35:00,3089.657503668308,3090.678621022268,3089.6271465241975,3090.4745308667902,75202
2025-08-25 09:40:00,3090.4745308667902,3091.4358405434505,3090.219862563837,3091.1501106887818,323379
2025-08-25 09:45:00,3091.1501106887818,3091.7689546448582,3090.8588483792546,3091.5299737002156,62302
2025-08-25 09:50:00,3091.5299737002156,3092.2553203826456,3091.408867824919,3092.103812613402,66040
2025-08-25 09:55:00,3092.103812613402,3093.5326487994585,3092.0440445276254,3093.2406381107385,35390
2025-08-25 10:00:00,3093.2406381107385,3093.7303586511825,3093.0567039071857,3093.576853711762,64589
2025-08-25 10:05:00,3093.576853711762,3094.7805731781004,3093.5490077016843,3094.5996898900153,91681
2025-08-25 10:10:00,3094.5996898900153,3095.114742463551,3094.430362714472,3094.9440737304385,51782
2025-08-25 10:15:00,3094.9440737304385,3096.0511979141697,3094.8137499578224,3095.797521066275,38216
2025-08-25 10:20:00,3095.797521066275,3096.8379328184556,3095.7782133120927,3096.5692843466686,52795
2025-08-25 10:25:00,3096.5692843466686,3097.414878231563,3096.5057243314177,3097.3175076750085,42715
2025-08-25 10:30:00,3097.3175076750085,3098.338911737298,3097.2591304289085,3098.08893247913,29259
2025-08-25 10:35:00,3098.08893247913,3098.98913856816,3098.081612686462,3098.6971015871973,149517
2025-08-25 10:40:00,3098.6971015871973,3099.635637800594,3098.683853444759,3099.4137650242947,40796
2025-08-25 10:45:00,3099.4137650242947,3100.2738811054487,3099.209799276142,3100.191891260892,39914
2025-08-25 10:50:00,3100.191891260892,3101.1115015136365,3099.903242387753,3101.0668626516285,68172
2025-08-25 10:55:00,3101.0668626516285,3102.195773853449,3101.048538887225,3101.9934657615604,49599
2025-08-25 11:00:00,3101.9934657615604,3102.609056496052,3101.7674142657006,3102.6017199746066,32958
2025-08-25 11:05:00,3102.6017199746066,3103.432475151099,3102.406499007142,3103.28612578507,41219
2025-08-25 11:10:00,3103.28612578507,3103.9584760032544,3103.1790929950794,3103.922937968675,66728
2025-08-25 11:15:00,3103.922937968675,3104.527899640152,3103.8759598871357,3104.3941527091765,54135
2025-08-25 11:20:00,3104.3941527091765,3105.3556015339227,3104.2294405533735,3105.1611222021625,40555
2025-08-25 11:25:00,3105.1611222021625,3106.1210118763083,3105.1529694913097,3106.0157283318117,59483
2025-08-25 11:30:00,3106.0157283318117,3107.047118678926,3105.8662243211197,3106.755019502387,40459
2025-08-25 11:35:00,3106.755019502387,3107.431345652873,3106.6827911918617,3107.3664176973007,22448
2025-08-25 11:40:00,3107.3664176973007,3108.49175253083,3107.3216827872907,3108.3942024984462,24067
2025-08-25 11:45:00,3108.3942024984462,3108.869404009949,3108.205194177962,3108.796361164193,57246
2025-08-25 11:50:00,3108.796361164193,3109.558119002971,3108.5898278942645,3109.438867239493,61642
2025-08-25 11:55:00,3109.438867239493,3110.810004068406,3109.416785807787,3110.5808577674475,43488
2025-08-25 12:00:00,3110.5808577674475,3111.1567132286877,3110.4574337511167,3111.102402697192,39585
2025-08-25 12:05:00,3111.102402697192,3111.6801077364807,3110.8228486623734,3111.5790849959503,71085
2025-08-25 12:10:00,3111.5790849959503,3112.551792635747,3111.2814098995236,3112.418321054145,40013
2025-08-25 12:15:00,3112.418321054145,3113.5159463139107,3112.2077910168478,3113.5097795605807,47129
2025-08-25 12:20:00,3113.5097795605807,3114.12178329359,3113.2821805389717,3113.985948222801,64989
2025-08-25 12:25:00,3113.985948222801,3114.5824940602865,3113.8879185042615,3114.5162444940615,23199
2025-08-25 12:30:00,3114.5162444940615,3115.625083385431,3114.3268155138826,3115.548268389067,36337
2025-08-25 12:35:00,3115.548268389067,3116.4258569307435,3115.463120101919,3116.1631979953454,39205
2025-08-25 12:40:00,3116.1631979953454,3116.791256131596,3116.129160052326,3116.6834626653617,55294
2025-08-25 12:45:00,3116.6834626653617,3117.470141622213,3116.605307457924,3117.456219117525,48936
2025-08-25 12:50:00,3117.456219117525,3118.5787876655772,3117.306400919912,3118.5347915193897,39353
2025-08-25 12:55:00,3118.5347915193897,3119.5512228603857,3118.2672313408066,3119.301827844924,49196
2025-08-25 13:00:00,3119.301827844924,3119.4345298552794,3119.0693809950503,3119.421380265061,39995
2025-08-25 13:05:00,3119.421380265061,3120.704253159354,3119.3376115583287,3120.540364967817,47435
2025-08-25 13:10:00,3120.540364967817,3121.4131325431267,3120.4349203173992,3121.2018991005684,25880
2025-08-25 13:15:00,3121.2018991005684,3122.1804793370684,3121.1137434903562,3122.136378724709,70883
2025-08-25 13:20:00,3122.136378724709,3123.200185671846,3122.0089280481043,3122.9149694197476,221507
2025-08-25 13:25:00,3122.9149694197476,3123.329474593273,3122.8838520644863,3123.2372629223214,57260
2025-08-25 13:30:00,3123.2372629223214,3124.145784125828,3123.164324293413,3123.9813399717577,30509
2025-08-25 13:35:00,3123.9813399717577,3124.9774405969747,3123.716966372771,3124.812244868674,34406
2025-08-25 13:40:00,3124.812244868674,3125.6621406209338,3124.755549313671,3125.558957567442,37281
2025-08-25 13:45:00,3125.558957567442,3126.1350235600626,3125.498831620593,3126.006020912184,49635
2025-08-25 13:50:00,3126.006020912184,3127.198027007248,3125.991171444302,3126.982581903793,24144
2025-08-25 13:55:00,3126.982581903793,3127.891601581926,3126.891348965434,3127.6996215190616,51582
2025-08-25 14:00:00,3127.6996215190616,3128.4737449687855,3127.5378984404906,3128.429874300432,59617
2025-08-25 14:05:00,3128.429874300432,3129.446841043235,3128.2871718383217,3129.261794601686,39337
2025-08-25 14:10:00,3129.261794601686,3129.9257948862605,3129.2151358358838,3129.6969831826364,57661
2025-08-25 14:15:00,3129.6969831826364,3130.5538060690797,3129.5781741969736,3130.5070278566027,33916
2025-08-25 14:20:00,3130.5070278566027,3131.5624001872407,3130.2203059472263,3131.301511537131,57007
2025-08-25 14:25:00,3131.301511537131,3132.1943102151913,3131.029251270354,3131.9015649328435,37533
2025-08-25 14:30:00,3131.9015649328435,3132.5937818533484,3131.8607044843925,3132.4854263699417,53587
2025-08-25 14:35:00,3132.4854263699417,3133.613557503983,3132.307548553611,3133.5687469383042,42946
2025-08-25 14:40:00,3133.5687469383042,3134.4210434732136,3133.3966963061353,3134.317586377655,66321
2025-08-25 14:45:00,3134.317586377655,3134.905391964855,3134.027858618795,3134.7266690523475,57967
2025-08-25 14:50:00,3134.7266690523475,3135.8958683485644,3134.577907224356,3135.8350194824416,30183
2025-08-25 14:55:00,3135.8350194824416,3136.427412340858,3135.600045078532,3136.2651394503014,41971
2025-08-25 15:00:00,3136.2651394503014,3136.6382861953853,3135.988655280729,3136.462174925334,29268
2025-08-25 15:05:00,3136.462174925334,3137.787253660306,3136.237980461221,3137.600302254254,33083
2025-08-25 15:10:00,3137.600302254254,3138.438083810336,3137.31207493792,3138.3274896691723,50458
2025-08-25 15:15:00,3138.3274896691723,3139.3288547720695,3138.050423092253,3139.202538621618,48164
2025-08-25 15:20:00,3139.202538621618,3140.2454606791807,3138.963745211589,3140.004630306919,54263
2025-08-25 15:25:00,3140.004630306919,3140.6683528087083,3139.7990042258452,3140.636753132908,58364
2025-08-26 09:20:00,3129.0130537621,3129.3878249679615,3128.7647365183407,3129.3020922758874,94150
2025-08-26 09:25:00,3129.3020922758874,3129.8482070445216,3129.0668626918523,3129.800277617268,46127
2025-08-26 09:30:00,3129.800277617268,3130.61464892729,3129.7297677962515,3130.3284331594114,72786
2025-08-26 09:35:00,3130.3284331594114,3130.4798082802463,3130.165520571923,3130.4147176955826,44036
2025-08-26 09:40:00,3130.4147176955826,3131.1301938952843,3130.2352123378782,3131.0026358398545,120126
2025-08-26 09:45:00,3131.0026358398545,3131.216642536059,3130.835920512905,3130.8753523718615,116149
2025-08-26 09:50:00,3130.8753523718615,3131.8128352017125,3130.750601921973,3131.6480053197965,129167
2025-08-26 09:55:00,3131.6480053197965,3132.541710597425,3131.416130024156,3132.5179870514717,85916
2025-08-26 10:00:00,3132.5179870514717,3132.68771265098,3132.119132561328,3132.345358050942,116218
2025-08-26 10:05:00,3132.345358050942,3133.107479727506,3132.2213221307334,3132.8676481507646,71153
2025-08-26 10:10:00,3132.8676481507646,3133.065732395024,3132.6193623996223,3132.9298207903125,34250
2025-08-26 10:15:00,3132.9298207903125,3133.6490121560787,3132.7490739877007,3133.5919472381197,93153
2025-08-26 10:20:00,3133.5919472381197,3133.936523607152,3133.573293362029,3133.703520716146,201689
2025-08-26 10:25:00,3133.703520716146,3134.5561056034753,3133.4688437602263,3134.318964160322,59845
2025-08-26 10:30:00,3134.318964160322,3134.54299395088,3134.2790355213806,3134.3613159421056,70713
2025-08-26 10:35:00,3134.3613159421056,3134.7199872869123,3134.1137130332922,3134.5761964062144,120230
2025-08-26 10:40:00,3134.5761964062144,3135.786061256134,3134.5619155667114,3135.541549682956,71606
2025-08-26 10:45:00,3135.541549682956,3136.2148855742294,3135.5239797227537,3136.1748682652014,365510
2025-08-26 10:50:00,3136.1748682652014,3136.4212747685483,3136.079967107793,3136.131729047437,48187
2025-08-26 10:55:00,3136.131729047437,3137.247685162596,3135.990596935576,3137.023133584143,91019
2025-08-26 11:00:00,3137.023133584143,3137.3282844581454,3136.833154293355,3137.1964595851177,56725
2025-08-26 11:05:00,3137.1964595851177,3137.5171990916974,3136.938310308092,3137.327916270157,87584
2025-08-26 11:10:00,3137.327916270157,3137.876640073792,3137.0538208244993,3137.7146421414095,45515
2025-08-26 11:15:00,3137.7146421414095,3138.257033252385,3137.6784652668,3137.9987719433016,79743
2025-08-26 11:20:00,3137.9987719433016,3138.807170620656,3137.974755327964,3138.708050374972,56665
2025-08-26 11:25:00,3138.708050374972,3139.0055362580697,3138.490087495287,3138.9974321689842,65501
2025-08-26 11:30:00,3138.9974321689842,3139.246201609705,3138.743137893115,3139.1336788959675,72949
2025-08-26 11:35:00,3139.1336788959675,3139.581824244923,3139.086059736355,3139.4746366939253,57977
2025-08-26 11:40:00,3139.4746366939253,3139.9634765456512,3139.4251382672105,3139.9294089129344,56599
2025-08-26 11:45:00,3139.9294089129344,3140.907358465228,3139.7500892076378,3140.704757213205,83931
2025-08-26 11:50:00,3140.704757213205,3140.807462742585,3140.1212578755985,3140.343645092806,94583
2025-08-26 11:55:00,3140.343645092806,3141.3932316666037,3140.1077360890476,3141.277711649743,79026
2025-08-26 12:00:00,3141.277711649743,3141.9031579026314,3141.026306730357,3141.7407318291644,58885
2025-08-26 12:05:00,3141.7407318291644,3142.0705566514007,3141.6296429489057,3142.0386619401456,81899
2025-08-26 12:10:00,3142.0386619401456,3142.294002288407,3141.878337718826,3142.125348945036,61188
2025-08-26 12:15:00,3142.125348945036,3142.804518405042,3141.872073851362,3142.603982352578,67758
2025-08-26 12:20:00,3142.603982352578,3143.201003315538,3142.3247416498616,3143.1098308444607,87054
2025-08-26 12:25:00,3143.1098308444607,3143.8664205994787,3143.030357195044,3143.6169996179224,107495
2025-08-26 12:30:00,3143.6169996179224,3144.008209225167,3143.5039529562546,3143.82164685125,60698
2025-08-26 12:35:00,3143.82164685125,3143.9491902365116,3143.8014568156914,3143.921350514305,82258
2025-08-26 12:40:00,3143.921350514305,3144.892786812104,3143.7834111625643,3144.65023150938,80171
2025-08-26 12:45:00,3144.65023150938,3145.374672689071,3144.6154445343195,3145.1182219265056,67874
2025-08-26 12:50:00,3145.1182219265056,3145.6878501422375,3145.065278154442,3145.4919011784286,47704
2025-08-26 12:55:00,3145.4919011784286,3145.8166178222864,3145.3227126972815,3145.5465382216853,80358
2025-08-26 13:00:00,3145.5465382216853,3146.119721363465,3145.2727686618136,3146.1065087009347,98718
2025-08-26 13:05:00,3146.1065087009347,3146.925371067844,3146.1024791914488,3146.6649345941273,30118
2025-08-26 13:10:00,3146.6649345941273,3146.9684080508327,3146.371157083411,3146.7271947748845,89333
2025-08-26 13:15:00,3146.7271947748845,3147.900332167622,3146.5630607444614,3147.6127900400857,79460
2025-08-26 13:20:00,3147.6127900400857,3147.9350587408076,3147.370120586307,3147.9049468788176,90271
2025-08-26 13:25:00,3147.9049468788176,3147.954015206341,3147.544898341775,3147.6087067033377,314949
2025-08-26 13:30:00,3147.6087067033377,3148.5364054056345,3147.4345014707865,3148.413158458933,101758
2025-08-26 13:35:00,3148.413158458933,3148.9596996600067,3148.3300495050185,3148.7206691258903,75627
2025-08-26 13:40:00,3148.7206691258903,3149.4848395878344,3148.502079705563,3149.2206924344036,86931
2025-08-26 13:45:00,3149.2206924344036,3149.2995312457665,3149.1788586761236,3149.273075597172,86182
2025-08-26 13:50:00,3149.273075597172,3149.853648773152,3149.100931810062,3149.6556320880422,48698
2025-08-26 13:55:00,3149.6556320880422,3150.723924774102,3149.4779896729865,3150.6376584435507,92345
2025-08-26 14:00:00,3150.6376584435507,3150.7431421029346,3150.632540914917,3150.6852578695302,78591
2025-08-26 14:05:00,3150.6852578695302,3151.630706458023,3150.492730584368,3151.3544665574846,64049
2025-08-26 14:10:00,3151.3544665574846,3151.645415637096,3151.2311326222652,3151.5457785219205,55060
2025-08-26 14:15:00,3151.5457785219205,3151.80627118254,3151.451535684549,3151.805870344399,119423
2025-08-26 14:20:00,3151.805870344399,3152.359902869923,3151.5125992468656,3152.0748938445054,130301
2025-08-26 14:25:00,3152.0748938445054,3152.8209664482747,3151.916121832539,3152.5348414271903,96006
2025-08-26 14:30:00,3152.5348414271903,3152.960777292383,3152.413592826219,3152.926202962501,22388
2025-08-26 14:35:00,3152.926202962501,3153.387124295635,3152.698007142194,3153.1784722319153,96202
2025-08-26 14:40:00,3153.1784722319153,3153.504908671308,3152.9960328055477,3153.473842888222,88683
2025-08-26 14:45:00,3153.473842888222,3154.1868857924496,3153.47101007906,3154.131824824113,71712
2025-08-26 14:50:00,3154.131824824113,3154.72082392824,3153.8967771047082,3154.536766667959,85054
2025-08-26 14:55:00,3154.536766667959,3155.032625625002,3154.4812116766716,3154.865984558599,78462
2025-08-26 15:00:00,3154.865984558599,3154.9541229318997,3154.8381701243893,3154.9186829773475,62244
2025-08-26 15:05:00,3154.9186829773475,3155.619404228199,3154.761693061999,3155.481176987441,46198
2025-08-26 15:10:00,3155.481176987441,3156.0098538281627,3155.2500918776595,3156.0060373627607,53198
2025-08-26 15:15:00,3156.0060373627607,3156.434913836128,3155.949553009328,3156.41561439075,99505
2025-08-26 15:20:00,3156.41561439075,3157.215784213234,3156.198708983691,3157.1488362839887,56105
2025-08-26 15:25:00,3157.1488362839887,3157.232402858975,3156.9923452587464,3157.063473749233,71972
2025-08-27 09:20:00,3157.086881470847,3157.6149347104015,3156.931964215903,3157.5847160613184,1
2025-08-27 09:25:00,3157.5847160613184,3157.840865535245,3157.1200587355515,3157.260569589778,1
2025-08-27 09:30:00,3157.260569589778,3157.291627754309,3156.792006007226,3156.9673739993827,1
2025-08-27 09:35:00,3156.9673739993827,3157.2960805533053,3156.749813160737,3157.205901239622,1
2025-08-27 09:40:00,3157.205901239622,3157.4175483421695,3157.116730226025,3157.16966061196,1
2025-08-27 09:45:00,3157.16966061196,3157.392724388985,3156.9078680582998,3157.057361546227,1
2025-08-27 09:50:00,3157.057361546227,3157.24523985038,3156.8363545379257,3157.0307580317904,1
2025-08-27 09:55:00,3157.0307580317904,3157.235402560326,3156.8484943522026,3157.200695701229,1
2025-08-27 10:00:00,3157.200695701229,3157.201342125264,3157.134676157668,3157.1521555376094,1
2025-08-27 10:05:00,3157.1521555376094,3157.8245664782908,3157.118479188311,3157.6179299727014,1
2025-08-27 10:10:00,3157.6179299727014,3157.855021472865,3156.770230005288,3156.958864083288,1
2025-08-27 10:15:00,3156.958864083288,3157.526325985325,3156.806306573928,3157.247935655396,1
2025-08-27 10:20:00,3157.247935655396,3157.487376998566,3157.065553579171,3157.1986105590004,1
2025-08-27 10:25:00,3157.1986105590004,3157.326861302618,3156.766024334166,3156.8635501808726,1
2025-08-27 10:30:00,3156.8635501808726,3157.1725406639703,3156.7894803186027,3157.0748083932453,1
2025-08-27 10:35:00,3157.0748083932453,3157.494472221555,3156.962692270439,3157.328312254195,1
2025-08-27 10:40:00,3157.328312254195,3157.6811224989247,3157.301929481299,3157.4364640955687,1
2025-08-27 10:45:00,3157.4364640955687,3157.442728440193,3156.8551817018406,3156.9659303437556,1
2025-08-27 10:50:00,3156.9659303437556,3157.132559468423,3156.8105078653666,3156.927668174467,1
2025-08-27 10:55:00,3156.927668174467,3157.261612420589,3156.7715224030944,3157.2586895234,4
2025-08-27 11:00:00,3157.2586895234,3157.3368646111717,3156.969794614808,3157.1400434892166,1
2025-08-27 11:05:00,3157.1400434892166,3157.7795782378657,3157.1054655457465,3157.4923423754462,1
2025-08-27 11:10:00,3157.4923423754462,3157.503508012449,3156.543636041636,3156.698126710883,1
2025-08-27 11:15:00,3156.698126710883,3157.4498902661676,3156.664335124962,3157.3932760372186,1
2025-08-27 11:20:00,3157.3932760372186,3157.4606161022016,3157.120081889178,3157.2081207623,4
2025-08-27 11:25:00,3157.2081207623,3157.216676582154,3156.7286210716,3157.01930246008,1
2025-08-27 11:30:00,3157.01930246008,3157.533426338876,3156.9900514496608,3157.3666964591807,1
2025-08-27 11:35:00,3157.3666964591807,3157.7256701981582,3157.249162520615,3157.493313492519,1
2025-08-27 11:40:00,3157.493313492519,3157.6805233482387,3157.211164915399,3157.400456149486,1
2025-08-27 11:45:00,3157.400456149486,3157.637968658179,3157.0451540731365,3157.105835144998,1
2025-08-27 11:50:00,3157.105835144998,3157.379685574961,3157.0952635714184,3157.1929733077573,1
2025-08-27 11:55:00,3157.1929733077573,3157.3512565256638,3156.810165009896,3157.0162537175893,1
2025-08-27 12:00:00,3157.0162537175893,3157.2849015550637,3156.9838789773084,3157.169964479071,1
2025-08-27 12:05:00,3157.169964479071,3157.3209425229043,3156.8818485751935,3156.920712609482,1
2025-08-27 12:10:00,3156.920712609482,3157.0688420612396,3156.629897758316,3156.6757879947077,1
2025-08-27 12:15:00,3156.6757879947077,3157.1764433074522,3156.6606480193013,3156.94247401506,1
2025-08-27 12:20:00,3156.94247401506,3157.341141138432,3156.855725794849,3157.294736450107,1
2025-08-27 12:25:00,3157.294736450107,3157.4112680359526,3156.9984618359676,3157.1891794189687,1
2025-08-27 12:30:00,3157.1891794189687,3157.324226073052,3156.5825364306284,3156.8789123347296,1
